,champions,wins
9820,'Ahri**Sivir',10
9821,'Gragas**Quinn',10
9822,'Mordekaiser**Varus',10
9823,'Chogath**Gwen',10
9824,'Nasus**Swain',10
9825,'Diana**Elise',10
9826,'Akali**Annie',10
9827,'Morgana**Zilean',10
9828,'DrMundo**Taric',10
9829,'Kalista**Malzahar',10
9830,'Lillia**Singed',10
9831,'Gnar**Rumble',10
9832,'Nasus**Udyr',10
9833,'Kindred**Sejuani',10
9834,'Diana**Varus',10
9835,'Olaf**Zilean',10
9836,'AurelionSol**Darius',10
9837,'Ivern**Talon',10
9838,'Alistar**Shyvana',10
9839,'Katarina**Taric',10
9840,'Ornn**Udyr',9
9841,'Katarina**Neeko',9
9842,'Anivia**Cassiopeia',9
9843,'Gangplank**Sivir',9
9844,'Pantheon**Riven',9
9845,'Ivern**Warwick',9
9846,'Anivia**Elise',9
9847,'Sona**Zilean',9
9848,'Fizz**Teemo',9
9849,'Kled**Rumble',9
9850,'Fizz**Taliyah',9
9851,'Malzahar**Nasus',9
9852,'Aatrox**Taric',9
9853,'Cassiopeia**Varus',9
9854,'JarvanIV**Lillia',9
9855,'Aatrox**Volibear',9
9856,'Diana**Yorick',9
9857,'Kayle**Teemo',9
9858,'Corki**Teemo',9
9859,'Annie**Gnar',9
9860,'Akshan**Malzahar',9
9861,'Darius**Olaf',9
9862,'Brand**Yuumi',9
9863,'Nidalee**Yorick',9
9864,'Fizz**Kennen',9
9865,'Anivia**Singed',9
9866,'Ivern**Malphite',9
9867,'Brand**Olaf',9
9868,'Janna**Sejuani',9
9869,'Skarner**Tryndamere',9
9870,'Gnar**Lissandra',9
9871,'Kalista**Yuumi',9
9872,'Kindred**Quinn',9
9873,'Cassiopeia**Sejuani',9
9874,'Gnar**MasterYi',9
9875,'Akshan**Azir',9
9876,'Kalista**Vayne',9
9877,'Gragas**Mordekaiser',9
9878,'Anivia**Diana',9
9879,'Lissandra**Rumble',9
9880,'Amumu**Blitzcrank',9
9881,'Rammus**Tryndamere',9
9882,'Neeko**Riven',9
9883,'Anivia**Rammus',9
9884,'Diana**Veigar',9
9885,'Neeko**Poppy',9
9886,'KogMaw**Rumble',9
9887,'Chogath**Urgot',9
9888,'Ornn**Sett',9
9889,'Ivern**Taric',9
9890,'Garen**Rammus',9
9891,'Diana**Lillia',9
9892,'JarvanIV**Nidalee',9
9893,'Tryndamere**Varus',9
9894,'Taliyah**Volibear',9
9895,'Udyr**Veigar',9
9896,'Gangplank**Rengar',9
9897,'Elise**Singed',9
9898,'Ryze**Sejuani',9
9899,'Rammus**Sona',9
9900,'Nunu**Quinn',9
9901,'Pantheon**Rell',9
9902,'Ryze**Varus',9
9903,'Singed**Swain',9
9904,'Rumble**Ryze',9
9905,'Nasus**Zoe',9
9906,'Garen**Jayce',9
9907,'Fizz**Rell',9
9908,'Sion**Teemo',9
9909,'Orianna**Shyvana',9
9910,'Blitzcrank**Seraphine',9
9911,'Azir**MasterYi',9
9912,'Garen**Urgot',9
9913,'Illaoi**Khazix',9
9914,'Rammus**Senna',9
9915,'Taric**Urgot',9
9916,'Braum**Malzahar',9
9917,'Azir**DrMundo',9
9918,'TahmKench**Udyr',9
9919,'Swain**Yuumi',9
9920,'Soraka**Zyra',9
9921,'Renekton**Teemo',9
9922,'Skarner**Teemo',9
9923,'Heimerdinger**Nocturne',9
9924,'Diana**Mordekaiser',9
9925,'Malphite**Udyr',9
9926,'Lissandra**Teemo',9
9927,'TahmKench**Varus',9
9928,'Sejuani**Trundle',9
9929,'Kalista**Senna',9
9930,'Garen**Sett',9
9931,'Riven**Skarner',9
9932,'Veigar**Velkoz',9
9933,'Corki**Kalista',9
9934,'FiddleSticks**Kalista',9
9935,'Kennen**Urgot',9
9936,'Gwen**Shyvana',9
9937,'Azir**Galio',9
9938,'Shyvana**Ziggs',9
9939,'Bard**Soraka',9
9940,'Bard**Velkoz',9
9941,'Mordekaiser**Velkoz',9
9942,'Brand**Swain',9
9943,'LeeSin**Shyvana',9
9944,'Ashe**Olaf',9
9945,'KogMaw**Malzahar',9
9946,'Fiora**Jayce',9
9947,'Anivia**Taric',9
9948,'RekSai**Velkoz',9
9949,'Lulu**Morgana',9
9950,'Irelia**Quinn',9
9951,'Samira**Senna',9
9952,'Quinn**Twitch',9
9953,'Sivir**Volibear',9
9954,'Heimerdinger**Ryze',9
9955,'Gwen**Riven',9
9956,'Illaoi**Samira',9
9957,'Orianna**Syndra',9
9958,'Gragas**Shyvana',9
9959,'AurelionSol**Sion',9
9960,'Lillia**XinZhao',9
9961,'Anivia**Sivir',9
9962,'Renekton**Rengar',9
9963,'JarvanIV**Rengar',9
9964,'Brand**Ivern',9
9965,'Rell**Senna',9
9966,'Lissandra**Ornn',9
9967,'Bard**Yorick',9
9968,'AurelionSol**Ornn',9
9969,'AurelionSol**Soraka',9
9970,'Camille**Kled',9
9971,'FiddleSticks**Rengar',9
9972,'Gangplank**Tryndamere',9
9973,'Camille**Jax',9
9974,'Quinn**Sona',9
9975,'Annie**Elise',9
9976,'Kayn**Nidalee',9
9977,'Ornn**Pantheon',9
9978,'Elise**Rumble',9
9979,'Heimerdinger**Singed',9
9980,'DrMundo**Garen',9
9981,'Amumu**Warwick',9
9982,'Poppy**Taric',9
9983,'Ivern**Ziggs',9
9984,'Taliyah**Warwick',9
9985,'Cassiopeia**Rammus',9
9986,'Kayle**Renekton',9
9987,'Kayle**Rumble',9
9988,'Nasus**Orianna',9
9989,'Sejuani**TahmKench',9
9990,'Seraphine**Velkoz',9
9991,'Fiora**Garen',9
9992,'Heimerdinger**Maokai',9
9993,'Caitlyn**Jhin',9
9994,'Amumu**Brand',9
9995,'Pantheon**Warwick',9
9996,'Tristana**Udyr',9
9997,'Jax**Shen',9
9998,'Elise**Varus',9
9999,'Fiora**Gangplank',9
10000,'Cassiopeia**Taric',9
10001,'Olaf**Orianna',9
10002,'Bard**Karma',9
10003,'Lissandra**Olaf',9
10004,'Malzahar**Seraphine',9
10005,'Nidalee**Vi',9
10006,'Neeko**Xerath',9
10007,'Gangplank**Rammus',9
10008,'Garen**Jax',9
10009,'Garen**MonkeyKing',9
10010,'Diana**Swain',9
10011,'Fizz**Quinn',9
10012,'Chogath**Gangplank',9
10013,'Nidalee**Taliyah',9
10014,'AurelionSol**Tryndamere',9
10015,'Brand**Ryze',9
10016,'Shyvana**Zoe',9
10017,'Kassadin**Shyvana',9
10018,'Kayle**Neeko',9
10019,'Illaoi**Ziggs',9
10020,'Amumu**Seraphine',9
10021,'Nidalee**XinZhao',9
10022,'Gangplank**Jayce',9
10023,'Kayn**Nunu',9
10024,'Lissandra**Volibear',9
10025,'Lissandra**Ziggs',9
10026,'Illaoi**Tristana',9
10027,'Garen**Skarner',9
10028,'Annie**Sylas',9
10029,'Anivia**Kassadin',9
10030,'Kled**Sivir',9
10031,'Braum**MasterYi',9
10032,'Rammus**Xayah',9
10033,'Chogath**Varus',9
10034,'Chogath**Malzahar',9
10035,'Leona**Maokai',9
10036,'MasterYi**Varus',9
10037,'Ivern**Kayle',9
10038,'Kayle**Rammus',9
10039,'Bard**Lulu',9
10040,'Kayle**Udyr',9
10041,'Neeko**Singed',9
10042,'Darius**Teemo',9
10043,'Rammus**Twitch',9
10044,'Rumble**Velkoz',9
10045,'Lillia**Nocturne',9
10046,'Kalista**Morgana',9
10047,'Jinx**Kalista',9
10048,'Khazix**Yorick',9
10049,'Jayce**Urgot',9
10050,'Olaf**Tryndamere',9
10051,'Nunu**Taric',9
10052,'Cassiopeia**Quinn',9
10053,'AurelionSol**Seraphine',9
10054,'Leblanc**Rumble',9
10055,'Amumu**Udyr',9
10056,'Amumu**Zyra',9
10057,'Jayce**Mordekaiser',9
10058,'Velkoz**Zoe',9
10059,'Fizz**Vladimir',9
10060,'RekSai**Viego',9
10061,'Kalista**Nasus',9
10062,'Azir**Malphite',9
10063,'Chogath**Udyr',9
10064,'Anivia**Veigar',9
10065,'Lissandra**Viktor',9
10066,'Senna**Varus',9
10067,'Nocturne**Trundle',9
10068,'Nunu**Vi',9
10069,'Draven**Ezreal',9
10070,'Swain**Udyr',9
10071,'Caitlyn**Ezreal',9
10072,'Corki**Mordekaiser',9
10073,'Alistar**Udyr',9
10074,'Elise**LeeSin',9
10075,'Alistar**Pantheon',9
10076,'Braum**Shyvana',9
10077,'Annie**FiddleSticks',9
10078,'Nocturne**Warwick',9
10079,'Kindred**Shyvana',9
10080,'Lillia**Neeko',9
10081,'Corki**Rammus',9
10082,'AurelionSol**Zac',9
10083,'Fizz**Sylas',9
10084,'Morgana**Rammus',9
10085,'Fizz**Swain',9
10086,'Janna**Kalista',9
10087,'Taric**Teemo',9
10088,'Kennen**Skarner',9
10089,'Ahri**Udyr',9
10090,'Olaf**Pantheon',8
10091,'Sett**Sion',8
10092,'FiddleSticks**Trundle',8
10093,'Ahri**Taliyah',8
10094,'Irelia**Kled',8
10095,'Karma**Taric',8
10096,'Syndra**Yorick',8
10097,'Evelynn**Orianna',8
10098,'Kalista**Shyvana',8
10099,'Urgot**Volibear',8
10100,'Taric**Trundle',8
10101,'Gangplank**Shyvana',8
10102,'Fizz**Ivern',8
10103,'Orianna**TwistedFate',8
10104,'Kennen**Singed',8
10105,'Amumu**Gragas',8
10106,'KogMaw**Nautilus',8
10107,'Bard**Rammus',8
10108,'Poppy**Skarner',8
10109,'Sett**TahmKench',8
10110,'MonkeyKing**Velkoz',8
10111,'Ahri**Diana',8
10112,'Ahri**Pantheon',8
10113,'Kayle**Orianna',8
10114,'DrMundo**Sett',8
10115,'Ivern**Viego',8
10116,'Darius**Mordekaiser',8
10117,'Illaoi**Trundle',8
10118,'Chogath**Elise',8
10119,'Fiora**MonkeyKing',8
10120,'Shyvana**Singed',8
10121,'Cassiopeia**DrMundo',8
10122,'Veigar**Yorick',8
10123,'Rell**Velkoz',8
10124,'Bard**Zilean',8
10125,'Nocturne**Taric',8
10126,'Mordekaiser**Sivir',8
10127,'Swain**Ziggs',8
10128,'Corki**Sivir',8
10129,'Neeko**Sion',8
10130,'Brand**Sejuani',8
10131,'Annie**Taric',8
10132,'Karma**Zyra',8
10133,'Elise**Velkoz',8
10134,'Heimerdinger**Orianna',8
10135,'Singed**Urgot',8
10136,'Braum**Olaf',8
10137,'Azir**Udyr',8
10138,'Evelynn**KogMaw',8
10139,'Brand**Taliyah',8
10140,'Akali**Orianna',8
10141,'AurelionSol**Blitzcrank',8
10142,'Renekton**Sejuani',8
10143,'Akshan**Sivir',8
10144,'Soraka**Thresh',8
10145,'Singed**Sion',8
10146,'Darius**Singed',8
10147,'Rumble**Taric',8
10148,'JarvanIV**Zac',8
10149,'Shaco**Yorick',8
10150,'Rammus**Samira',8
10151,'Brand**Yorick',8
10152,'Nocturne**XinZhao',8
10153,'Kindred**Zac',8
10154,'Lulu**Nautilus',8
10155,'Morgana**Yorick',8
10156,'Olaf**Rumble',8
10157,'Warwick**Yorick',8
10158,'Jax**Renekton',8
10159,'Cassiopeia**Kassadin',8
10160,'Khazix**Vi',8
10161,'Kennen**Sion',8
10162,'Qiyana**Rammus',8
10163,'Brand**Samira',8
10164,'Nidalee**Shaco',8
10165,'Kled**Rell',8
10166,'KogMaw**Mordekaiser',8
10167,'Karthus**Varus',8
10168,'Brand**Taric',8
10169,'Aatrox**Riven',8
10170,'FiddleSticks**Mordekaiser',8
10171,'Quinn**Swain',8
10172,'Tristana**Twitch',8
10173,'Corki**Kled',8
10174,'Ezreal**KogMaw',8
10175,'Malphite**Sejuani',8
10176,'Kalista**Ornn',8
10177,'FiddleSticks**Quinn',8
10178,'Ashe**Heimerdinger',8
10179,'Heimerdinger**Renekton',8
10180,'Pantheon**Velkoz',8
10181,'Sion**Volibear',8
10182,'Skarner**Trundle',8
10183,'Rell**Sejuani',8
10184,'Trundle**Volibear',8
10185,'Malzahar**Teemo',8
10186,'Nasus**Rammus',8
10187,'Annie**Nocturne',8
10188,'Aatrox**Camille',8
10189,'Karthus**Lillia',8
10190,'Shaco**Vi',8
10191,'Rakan**Sona',8
10192,'Rammus**Teemo',8
10193,'Aphelios**Illaoi',8
10194,'Malzahar**Maokai',8
10195,'Heimerdinger**Nasus',8
10196,'Neeko**Shaco',8
10197,'Illaoi**Irelia',8
10198,'JarvanIV**Kindred',8
10199,'Azir**Warwick',8
10200,'Mordekaiser**Sett',8
10201,'MonkeyKing**Singed',8
10202,'JarvanIV**Yorick',8
10203,'Kled**Sejuani',8
10204,'Renekton**Varus',8
10205,'Poppy**Shyvana',8
10206,'KogMaw**Senna',8
10207,'Azir**Maokai',8
10208,'Quinn**RekSai',8
10209,'Braum**RekSai',8
10210,'Amumu**Soraka',8
10211,'Qiyana**Skarner',8
10212,'Illaoi**JarvanIV',8
10213,'Nasus**Varus',8
10214,'Garen**Volibear',8
10215,'Cassiopeia**Heimerdinger',8
10216,'Olaf**Swain',8
10217,'MonkeyKing**Mordekaiser',8
10218,'Lissandra**Vladimir',8
10219,'Gragas**Yorick',8
10220,'Fizz**Rammus',8
10221,'Kayn**MasterYi',8
10222,'Singed**Sivir',8
10223,'Orianna**Vladimir',8
10224,'Kled**Pantheon',8
10225,'Braum**Pantheon',8
10226,'Olaf**Singed',8
10227,'Annie**Renekton',8
10228,'FiddleSticks**Lissandra',8
10229,'Teemo**Varus',8
10230,'Varus**Zyra',8
10231,'Jax**Sion',8
10232,'Olaf**Viego',8
10233,'Braum**Yorick',8
10234,'Annie**Braum',8
10235,'Brand**Quinn',8
10236,'Braum**Udyr',8
10237,'Orianna**Velkoz',8
10238,'Jax**Riven',8
10239,'Lillia**Trundle',8
10240,'Nasus**Rell',8
10241,'Kaisa**Twitch',8
10242,'Gwen**Taric',8
10243,'Velkoz**Yorick',8
10244,'Anivia**Katarina',8
10245,'Nautilus**Velkoz',8
10246,'Chogath**Corki',8
10247,'Quinn**Taliyah',8
10248,'Brand**Rammus',8
10249,'Gangplank**Jax',8
10250,'Katarina**Skarner',8
10251,'DrMundo**Elise',8
10252,'Fizz**Rumble',8
10253,'Gangplank**Velkoz',8
10254,'Maokai**Olaf',8
10255,'Singed**Varus',8
10256,'Garen**Teemo',8
10257,'Illaoi**Lillia',8
10258,'Aatrox**Singed',8
10259,'Fizz**Udyr',8
10260,'Diana**Malzahar',8
10261,'Illaoi**Janna',8
10262,'Azir**KogMaw',8
10263,'Maokai**Nasus',8
10264,'Taliyah**Vi',8
10265,'Elise**Gragas',8
10266,'Kled**Nocturne',8
10267,'Malzahar**MonkeyKing',8
10268,'Velkoz**Zilean',8
10269,'Renekton**Shyvana',8
10270,'JarvanIV**Sejuani',8
10271,'Brand**Velkoz',8
10272,'Aphelios**Yorick',8
10273,'Fizz**KogMaw',8
10274,'Ornn**Singed',8
10275,'Rammus**Seraphine',8
10276,'Quinn**Seraphine',8
10277,'Elise**Quinn',8
10278,'Aphelios**Tristana',8
10279,'Elise**Vi',8
10280,'Samira**Twitch',8
10281,'Corki**Katarina',8
10282,'Ahri**Quinn',8
10283,'Amumu**Malzahar',8
10284,'MonkeyKing**Sett',8
10285,'Kindred**Nidalee',8
10286,'Jax**Mordekaiser',8
10287,'Kassadin**Yorick',8
10288,'Amumu**Swain',8
10289,'AurelionSol**Ekko',8
10290,'Mordekaiser**Riven',8
10291,'Alistar**Karma',8
10292,'Rammus**Vladimir',8
10293,'Chogath**Garen',8
10294,'Skarner**Twitch',8
10295,'Hecarim**Sejuani',8
10296,'Ashe**AurelionSol',8
10297,'Nidalee**Nocturne',8
10298,'Quinn**Velkoz',8
10299,'Gwen**Kled',8
10300,'Amumu**Rakan',8
10301,'Nasus**Rumble',8
10302,'Heimerdinger**Olaf',8
10303,'Ashe**Neeko',8
10304,'Fiora**Mordekaiser',8
10305,'Nocturne**Volibear',8
10306,'Rengar**Taric',8
10307,'Ivern**Taliyah',8
10308,'TahmKench**Taric',8
10309,'Morgana**Quinn',8
10310,'Ahri**Brand',8
10311,'Kayle**Taliyah',8
10312,'Kled**Swain',8
10313,'Malzahar**Ziggs',8
10314,'Cassiopeia**Pantheon',8
10315,'Varus**Yorick',8
10316,'Garen**Mordekaiser',8
10317,'Heimerdinger**Taliyah',8
10318,'Brand**Elise',8
10319,'Ornn**Rumble',8
10320,'Taric**Veigar',8
10321,'Gwen**TahmKench',8
10322,'Elise**Zac',8
10323,'Amumu**Heimerdinger',8
10324,'Teemo**Volibear',8
10325,'Illaoi**Qiyana',8
10326,'Irelia**Nasus',8
10327,'Maokai**Rakan',8
10328,'Ivern**Sion',8
10329,'Amumu**Chogath',8
10330,'Rakan**Soraka',8
10331,'Heimerdinger**Rell',8
10332,'Ornn**Poppy',8
10333,'Braum**Nasus',8
10334,'Nasus**TahmKench',8
10335,'Evelynn**Varus',8
10336,'Yorick**Zilean',8
10337,'Gangplank**Malphite',8
10338,'Illaoi**Nidalee',8
10339,'Chogath**Renekton',8
10340,'Katarina**Lissandra',8
10341,'Ahri**Taric',8
10342,'Ryze**Veigar',8
10343,'Neeko**Nocturne',8
10344,'Sivir**Zyra',7
10345,'FiddleSticks**Heimerdinger',7
10346,'Gragas**Udyr',7
10347,'Quinn**Tristana',7
10348,'KogMaw**Skarner',7
10349,'Lillia**Taliyah',7
10350,'Olaf**Sivir',7
10351,'Neeko**Senna',7
10352,'Aphelios**Ezreal',7
10353,'Fizz**Mordekaiser',7
10354,'Illaoi**Nunu',7
10355,'Mordekaiser**Volibear',7
10356,'Elise**Warwick',7
10357,'Alistar**Brand',7
10358,'Seraphine**Varus',7
10359,'Taric**Zilean',7
10360,'Evelynn**Mordekaiser',7
10361,'Corki**Swain',7
10362,'Taliyah**Udyr',7
10363,'Quinn**Rumble',7
10364,'Ashe**Ziggs',7
10365,'Tristana**Yorick',7
10366,'Gnar**Nocturne',7
10367,'Fizz**Nasus',7
10368,'Gnar**Warwick',7
10369,'Rammus**Shen',7
10370,'Rammus**Singed',7
10371,'Sivir**Swain',7
10372,'Malphite**Sion',7
10373,'Maokai**Zilean',7
10374,'Skarner**Zoe',7
10375,'Rammus**Riven',7
10376,'Olaf**Twitch',7
10377,'Rumble**Udyr',7
10378,'Annie**Velkoz',7
10379,'Rengar**Udyr',7
10380,'DrMundo**Tryndamere',7
10381,'Ivern**XinZhao',7
10382,'Ashe**Caitlyn',7
10383,'Caitlyn**Draven',7
10384,'Cassiopeia**Kayle',7
10385,'KogMaw**Maokai',7
10386,'Rammus**Veigar',7
10387,'Ahri**Heimerdinger',7
10388,'Elise**Gwen',7
10389,'Ryze**Shyvana',7
10390,'Garen**Olaf',7
10391,'Ornn**Renekton',7
10392,'Ornn**Tryndamere',7
10393,'Heimerdinger**Kayle',7
10394,'Annie**Ivern',7
10395,'Rengar**Sejuani',7
10396,'Azir**Sejuani',7
10397,'Malzahar**Vex',7
10398,'DrMundo**Warwick',7
10399,'Maokai**Seraphine',7
10400,'Nasus**Shen',7
10401,'Amumu**Illaoi',7
10402,'Quinn**Trundle',7
10403,'Irelia**Yorick',7
10404,'Draven**Tristana',7
10405,'Kalista**Swain',7
10406,'Ezreal**Kalista',7
10407,'Veigar**Zoe',7
10408,'Azir**Ornn',7
10409,'Fiora**Kled',7
10410,'Darius**Nasus',7
10411,'Morgana**Soraka',7
10412,'Maokai**Velkoz',7
10413,'Leona**Morgana',7
10414,'Sejuani**XinZhao',7
10415,'Neeko**Pyke',7
10416,'AurelionSol**Karthus',7
10417,'Lissandra**Velkoz',7
10418,'Sivir**Skarner',7
10419,'Hecarim**Nidalee',7
10420,'Ahri**Velkoz',7
10421,'Skarner**Sona',7
10422,'Braum**Karma',7
10423,'Fiora**Jax',7
10424,'Heimerdinger**Rammus',7
10425,'Leona**Rammus',7
10426,'DrMundo**Jax',7
10427,'Azir**Sion',7
10428,'Illaoi**Zilean',7
10429,'FiddleSticks**Neeko',7
10430,'Ahri**Chogath',7
10431,'Singed**Warwick',7
10432,'Ahri**KogMaw',7
10433,'Annie**Kalista',7
10434,'Ahri**Swain',7
10435,'Malzahar**Swain',7
10436,'Ahri**Olaf',7
10437,'Lillia**Yorick',7
10438,'Ahri**Vex',7
10439,'Gnar**Kennen',7
10440,'Khazix**Sejuani',7
10441,'Rammus**Zyra',7
10442,'Thresh**Zyra',7
10443,'Evelynn**Neeko',7
10444,'MonkeyKing**Sion',7
10445,'Neeko**Shyvana',7
10446,'Jhin**Jinx',7
10447,'Amumu**Shyvana',7
10448,'Kalista**Volibear',7
10449,'KogMaw**Sejuani',7
10450,'DrMundo**Sejuani',7
10451,'FiddleSticks**Lillia',7
10452,'Nasus**Riven',7
10453,'AurelionSol**Vladimir',7
10454,'Ivern**Mordekaiser',7
10455,'Cassiopeia**Katarina',7
10456,'Chogath**Rammus',7
10457,'Kled**Taric',7
10458,'Annie**Nasus',7
10459,'Sejuani**Velkoz',7
10460,'Diana**Heimerdinger',7
10461,'Kalista**Kled',7
10462,'Evelynn**Yorick',7
10463,'Shyvana**Sivir',7
10464,'AurelionSol**Singed',7
10465,'RekSai**Yorick',7
10466,'Gwen**Kennen',7
10467,'Fizz**Kalista',7
10468,'Brand**Illaoi',7
10469,'Ornn**Swain',7
10470,'MonkeyKing**Shen',7
10471,'Anivia**Syndra',7
10472,'Aatrox**Chogath',7
10473,'Singed**Velkoz',7
10474,'Nocturne**Sivir',7
10475,'Kalista**Velkoz',7
10476,'Malzahar**Taric',7
10477,'Velkoz**Xerath',7
10478,'Chogath**Kled',7
10479,'Cassiopeia**Elise',7
10480,'Quinn**Rammus',7
10481,'Gnar**Zyra',7
10482,'Khazix**MasterYi',7
10483,'Kennen**Ornn',7
10484,'Gnar**Shyvana',7
10485,'Maokai**Sona',7
10486,'Karthus**Shyvana',7
10487,'Brand**Sivir',7
10488,'Darius**Jax',7
10489,'Braum**Rumble',7
10490,'Illaoi**Zac',7
10491,'MonkeyKing**Warwick',7
10492,'Hecarim**Illaoi',7
10493,'Ivern**LeeSin',7
10494,'Rammus**Sivir',7
10495,'Evelynn**Taliyah',7
10496,'Galio**Velkoz',7
10497,'Taliyah**Velkoz',7
10498,'Azir**Nocturne',7
10499,'Fiora**Nasus',7
10500,'Ivern**Seraphine',7
10501,'Annie**Galio',7
10502,'Riven**Sett',7
10503,'Ahri**Ziggs',7
10504,'Leblanc**Ryze',7
10505,'Shen**Urgot',7
10506,'Illaoi**Xayah',7
10507,'Gangplank**Teemo',7
10508,'Varus**Yuumi',7
10509,'Diana**Nidalee',7
10510,'Annie**Corki',7
10511,'Bard**Taric',7
10512,'Ahri**Skarner',7
10513,'Taliyah**Zac',7
10514,'Kayle**Volibear',7
10515,'Annie**Vladimir',7
10516,'Orianna**Taliyah',7
10517,'Kayle**Kennen',7
10518,'Morgana**Nami',7
10519,'Nami**Taric',7
10520,'Neeko**Zilean',7
10521,'Cassiopeia**Kennen',7
10522,'Nunu**Shaco',7
10523,'Diana**Velkoz',7
10524,'Maokai**Nautilus',7
10525,'Corki**Pantheon',7
10526,'Nautilus**Olaf',7
10527,'Morgana**Yuumi',7
10528,'Garen**Pantheon',7
10529,'Lulu**Sona',7
10530,'Renekton**Singed',7
10531,'Varus**Ziggs',7
10532,'Illaoi**Poppy',7
10533,'Kindred**XinZhao',7
10534,'DrMundo**Kalista',7
10535,'Garen**Sivir',7
10536,'Nocturne**Quinn',7
10537,'Ivern**Kalista',7
10538,'Aatrox**Shyvana',7
10539,'Ahri**Leblanc',7
10540,'Mordekaiser**TahmKench',7
10541,'Ahri**Singed',7
10542,'MonkeyKing**Skarner',7
10543,'Lillia**Zac',7
10544,'Mordekaiser**Taric',7
10545,'Kayle**Mordekaiser',7
10546,'Gragas**Illaoi',7
10547,'Chogath**Ivern',7
10548,'Kayle**Varus',7
10549,'Ornn**Rammus',7
10550,'Skarner**Talon',7
10551,'Janna**Neeko',7
10552,'Neeko**Pantheon',7
10553,'AurelionSol**Zilean',7
10554,'Cassiopeia**Ryze',7
10555,'Neeko**TahmKench',7
10556,'Azir**Mordekaiser',7
10557,'Yorick**Ziggs',7
10558,'Sion**Varus',7
10559,'Draven**MissFortune',7
10560,'Sona**Yorick',7
10561,'Amumu**Gnar',7
10562,'Blitzcrank**Zyra',7
10563,'Nunu**Taliyah',7
10564,'Gnar**Kalista',7
10565,'Corki**Zyra',7
10566,'DrMundo**Teemo',7
10567,'Cassiopeia**Chogath',7
10568,'Amumu**Sona',7
10569,'Diana**Evelynn',7
10570,'Karthus**Olaf',7
10571,'AurelionSol**Kennen',7
10572,'Heimerdinger**Swain',7
10573,'DrMundo**Urgot',7
10574,'Malphite**Varus',7
10575,'Aatrox**Shen',7
10576,'Kalista**Nocturne',7
10577,'Hecarim**JarvanIV',7
10578,'FiddleSticks**Vi',7
10579,'Shaco**Varus',7
10580,'Maokai**Udyr',7
10581,'Camille**Riven',7
10582,'Olaf**Renekton',7
10583,'Azir**Gnar',7
10584,'Nami**Soraka',7
10585,'Shen**Udyr',7
10586,'Brand**Soraka',7
10587,'Lillia**Varus',7
10588,'Pantheon**Urgot',7
10589,'Gragas**Nocturne',7
10590,'Ivern**Kled',7
10591,'Katarina**Leblanc',7
10592,'KogMaw**Olaf',7
10593,'Orianna**Quinn',7
10594,'Jayce**Ornn',7
10595,'Ahri**Elise',7
10596,'Pantheon**Udyr',7
10597,'Darius**Neeko',7
10598,'Gwen**Jax',7
10599,'Aatrox**Mordekaiser',7
10600,'Kalista**Skarner',7
10601,'Fizz**Olaf',7
10602,'DrMundo**Ivern',7
10603,'FiddleSticks**Velkoz',7
10604,'Cassiopeia**Velkoz',7
10605,'Riven**Singed',7
10606,'AurelionSol**JarvanIV',7
10607,'Nocturne**Zac',7
10608,'Tryndamere**Volibear',7
10609,'Darius**Skarner',7
10610,'Kassadin**TwistedFate',6
10611,'Katarina**Malzahar',6
10612,'Riven**TahmKench',6
10613,'Gangplank**Olaf',6
10614,'Amumu**Azir',6
10615,'Sivir**Twitch',6
10616,'Kalista**Seraphine',6
10617,'Braum**Veigar',6
10618,'Camille**Gangplank',6
10619,'Diana**Udyr',6
10620,'Aatrox**Fiora',6
10621,'Ivern**JarvanIV',6
10622,'Ivern**Malzahar',6
10623,'Gangplank**Neeko',6
10624,'AurelionSol**RekSai',6
10625,'Seraphine**Skarner',6
10626,'Annie**Volibear',6
10627,'Lissandra**Yorick',6
10628,'Orianna**Veigar',6
10629,'Alistar**Velkoz',6
10630,'Azir**Zyra',6
10631,'Kled**Rammus',6
10632,'Ryze**TwistedFate',6
10633,'Nasus**Volibear',6
10634,'Anivia**Gnar',6
10635,'Malphite**Mordekaiser',6
10636,'Shaco**XinZhao',6
10637,'Singed**TahmKench',6
10638,'Sivir**Vayne',6
10639,'Varus**Veigar',6
10640,'DrMundo**Heimerdinger',6
10641,'Illaoi**Singed',6
10642,'DrMundo**Fiora',6
10643,'Corki**Vladimir',6
10644,'Udyr**Urgot',6
10645,'Skarner**TahmKench',6
10646,'Leona**Sona',6
10647,'Diana**KogMaw',6
10648,'Ivern**KogMaw',6
10649,'Chogath**TahmKench',6
10650,'Illaoi**Orianna',6
10651,'Malzahar**Singed',6
10652,'Illaoi**Nocturne',6
10653,'Samira**Skarner',6
10654,'Malzahar**Renekton',6
10655,'Gangplank**Quinn',6
10656,'Nunu**XinZhao',6
10657,'Khazix**LeeSin',6
10658,'Kennen**TahmKench',6
10659,'Ivern**Zyra',6
10660,'Illaoi**Rengar',6
10661,'Darius**Garen',6
10662,'Cassiopeia**Veigar',6
10663,'Draven**Jinx',6
10664,'Alistar**Varus',6
10665,'Jayce**Kled',6
10666,'Neeko**Seraphine',6
10667,'Kalista**Twitch',6
10668,'Katarina**Syndra',6
10669,'Shyvana**Taric',6
10670,'Garen**Nasus',6
10671,'Heimerdinger**Tristana',6
10672,'Kalista**Zilean',6
10673,'Poppy**Sejuani',6
